
Active Connections

  Proto  Local Address          Foreign Address        State           PID
  TCP    172.16.61.108:59432    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59433    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59434    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59435    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59442    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59446    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59447    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59448    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59449    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59450    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59452    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59454    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59456    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59459    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59460    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59461    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59462    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59464    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59465    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59467    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59468    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59471    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59472    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59476    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59478    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59479    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59480    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59481    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59482    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59484    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59485    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59486    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59488    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59490    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59491    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59493    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59494    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59496    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59497    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59499    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59501    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59502    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59506    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59509    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59512    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59514    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59515    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59519    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59521    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59524    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59529    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59533    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59535    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59537    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59538    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59539    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59540    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59541    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59542    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59544    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59546    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59547    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59549    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59550    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59551    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59553    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59554    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59555    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59558    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59559    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59563    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59564    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59566    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59567    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59568    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59569    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59571    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59572    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59573    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59575    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59576    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59578    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59581    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59582    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59584    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59586    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59589    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59590    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59592    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59594    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59595    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59596    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59597    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59598    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59599    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59603    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59606    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59608    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59609    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59610    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59613    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59614    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59618    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59619    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59620    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59622    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59624    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59626    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59628    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59629    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59631    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59634    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59636    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59637    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59639    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59640    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59644    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59646    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59648    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59655    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59658    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59659    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59660    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59663    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59664    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59665    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59666    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59667    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59668    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59669    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59670    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59672    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59673    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59674    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59675    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59676    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59677    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59678    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59679    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59680    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59683    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59684    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59685    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59687    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59690    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59691    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59692    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59693    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59695    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59698    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59701    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59704    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59705    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59708    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59709    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59713    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59714    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59715    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59718    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59719    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59720    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59721    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59723    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59725    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59729    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59730    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59731    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59732    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59737    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59738    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59740    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59741    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59743    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59744    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59746    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59749    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59750    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59751    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59753    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59757    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59758    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59765    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59766    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59767    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59771    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59772    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59773    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59774    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59775    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59777    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59780    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59781    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59783    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59784    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59786    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59788    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59789    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59791    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59793    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59794    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59796    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59797    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59801    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59802    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59803    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59804    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59807    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59808    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59810    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59811    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59812    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59814    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59816    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59818    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59820    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59821    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59823    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59827    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59829    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59830    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59831    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59832    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59833    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59835    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59838    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59839    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59842    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59843    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59844    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59845    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59847    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59848    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59849    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59850    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59853    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59855    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59856    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59857    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59859    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59861    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59862    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59863    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59868    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59870    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59873    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59875    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59876    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59878    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59879    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59881    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59883    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59884    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59885    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59888    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59889    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59891    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59894    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59896    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59897    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59899    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59900    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59901    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59902    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59903    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59905    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59909    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59910    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59911    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59914    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59916    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59917    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59918    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59919    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59924    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59926    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59927    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59928    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59930    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59931    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59932    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59933    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59935    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59936    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59937    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59938    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59939    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59941    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59943    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59944    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59945    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59947    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59949    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59951    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59952    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59953    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59956    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59964    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59965    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59966    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59968    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59971    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59972    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59976    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59977    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59978    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59979    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59980    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59981    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59982    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59986    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59987    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59988    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59989    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59990    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59992    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:59997    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60000    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60001    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60006    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60008    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60010    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60012    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60018    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60019    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60021    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60022    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60023    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60025    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60026    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60027    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60028    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60030    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60031    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60032    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60033    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60034    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60039    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60040    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60041    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60043    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60044    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60045    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60047    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60050    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60057    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60058    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60059    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60060    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60061    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60062    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60064    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60065    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60066    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60067    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60071    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60072    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60073    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60074    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60075    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60077    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60078    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60079    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60081    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60082    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60084    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60085    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60087    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60088    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60093    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60094    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60099    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60100    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60102    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60104    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60105    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60107    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:60110    KBOX:https             CLOSE_WAIT      3212
